,Actual_Volume,Period,Days_Since_Cutoff,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75,Sample_76,Sample_77,Sample_78,Sample_79,Sample_80,Sample_81,Sample_82,Sample_83,Sample_84,Sample_85,Sample_86,Sample_87,Sample_88,Sample_89,Sample_90,Sample_91,Sample_92,Sample_93,Sample_94,Sample_95,Sample_96,Sample_97,Sample_98,Sample_99,Sample_100
2025-05-08 04:00:00+00:00,5627400000,Forecasting,11,5550434330.464833,5005885543.573487,4786252670.451892,4624130286.012283,6527744853.73097,6127575027.039336,4789613430.827473,3788015712.136876,7451438672.205612,6853436462.541069,6363347839.373388,5899374735.136606,5478822062.069833,6382698856.979845,5607712804.68847,6522151018.719902,6683653833.232496,3754339168.785188,7439137263.536619,7262795810.520664,6366607830.746641,7078263994.023074,5907386447.555957,6281549784.398676,6247379486.595256,6399952039.424756,5426482041.383747,5222195009.720013,4564274862.304532,5249666354.970363,5197271488.471317,4726035441.270255,7083073823.884457,6313334184.383572,4563037319.224877,4597308721.408237,5011009777.606186,4717472674.363985,7324289959.097593,5820231340.661378,5498809228.69945,5715709850.634777,5546474463.893578,6047024025.040831,4895744600.551833,4972727503.915383,5509540002.390082,6521159941.100268,7139539269.26964,5133638507.93294,5971063338.784814,7633006775.954113,7878482603.208,5708117422.005877,5744756971.75592,6532873813.40218,5914430954.209914,4404550997.830396,4599879838.220865,6259653316.777942,5813475676.083195,7250419847.722598,6029799622.51694,7550558340.343449,7212574787.9806385,6508369568.919199,6014416088.642078,6064080373.969042,5436355121.00827,5879272751.106492,5049788937.527084,6569543964.076072,4284572310.529254,5597189523.940519,6976614171.285565,5106406841.756694,5676650446.89621,5936643611.492728,5094238228.557972,6653141574.565101,6776935603.522794,6435350899.75052,4306842036.275188,4726200602.857842,4682897534.534132,4291264587.607542,3929617251.8115582,6729972407.256925,5617984196.429468,4981933091.573322,5646182077.85971,4891254118.758876,6004098222.505195,3716292208.1346097,4761525103.77148,6244732562.113462,5519565539.636637,5634827840.81577,6144540140.118353,5207016357.935111
2025-05-09 04:00:00+00:00,4645090000,Forecasting,12,4603728334.8006115,6025997263.765985,4581281464.287351,4907365369.215341,5335067422.184276,5922948065.0947695,5045028173.075639,3857141644.675206,5133736392.985666,4490088923.470634,4136419934.875979,4294214752.4373274,4974069589.484018,6509607972.74566,4910074707.473328,4882705798.32908,4262379852.237765,4555214949.812516,5928652756.933575,2862609043.8507924,3030271917.7269626,4797383313.913387,2940887402.0693865,4531825989.78871,4505882970.643651,5681436893.205371,3766048454.8444395,5431517851.537669,6598282938.297041,5925501320.569517,4593937067.417772,3595044137.641114,5512722340.315872,5132013388.81354,5128953378.775259,3389198913.749738,4426875064.438644,5493720669.631782,4364581722.828477,5484964868.373133,2965011505.388338,5010587393.56195,5392584609.716763,5052522898.208047,3919520826.940378,5448289165.061252,4677490045.508219,4171247666.4571285,4866073708.52224,6016910810.83196,3691167534.250696,4710028417.323181,4425862459.843288,4869563418.057798,4248251099.264105,5723838958.322785,4625987385.178699,4813000367.439121,3780540355.304928,3785638520.5250564,5289916182.784842,3712306556.389905,6471840278.369793,5509020937.7712555,4718135030.823917,4769041576.862753,4367950446.7405815,4480764725.034226,5794521973.9567175,4326326861.539054,3607515631.713621,4175834649.3106318,3156883244.5437407,4746380693.816497,4533912633.384861,3878203668.051831,5376124614.019172,4626683697.08942,3262201764.894384,4049706898.031507,4077065267.7295957,4020670425.81966,4667298603.516784,4238948821.546403,5243524936.949653,4547147522.534984,3950219568.9769006,4295135786.55766,6220806432.718723,4729872610.953549,3242962239.6755013,4819932356.167946,3776738636.143968,5523986869.931623,4971553887.996819,3908338210.4014444,3979313052.220354,4714215176.4748,3776695554.6756816,4038922373.9313517
2025-05-12 04:00:00+00:00,6014580000,Forecasting,15,7174146635.085932,5933091442.818159,5967050161.954756,5772278453.879831,6538377182.83101,5970904538.431129,4939469977.609299,5524514479.312292,5711517199.307665,4752167627.955361,5880649171.492366,6624104757.3719225,7369304960.559012,8367668857.831416,6786282051.011906,6408724206.439872,6911800652.951358,4237304038.1215725,5010014492.593075,7296274030.919326,7268014379.686052,6775498803.279199,5684760449.161434,6885648202.378943,5479038184.351601,4893218022.931628,6064092379.175301,4762885116.356117,5447515295.893038,4591245721.985148,7314861696.821356,5388479807.489682,6094666599.532589,6950590771.704123,4937495704.063986,6093551089.117284,7478393090.728821,5335957112.34074,5459415390.311587,4980024824.01445,4973092884.807932,7446957890.513374,7659544496.993639,6515975124.196685,5588982612.376416,5438259731.131757,6623937843.703538,5086486655.98783,5737362021.713078,6301072936.28194,5781645857.179033,6069301767.14556,6343778550.2382555,5191450110.4093075,6160447593.640223,6406041705.445016,6438852786.240759,5567655703.340923,6431653687.86864,7475928662.523014,6993756816.633673,5946878900.293453,6643626169.903622,6587652455.75147,8192825136.778252,4505251495.406865,7045912362.413365,7002394135.255027,5780143396.159291,6717602788.819074,7224829123.559454,7307469959.550625,5207670980.193609,7008839032.838732,4393400609.273495,7584589194.272297,3101246703.9795585,6978270014.180033,6042107517.8198595,5557422852.993114,5539466891.601185,5716632060.304049,7331432019.850243,6794880880.715989,4928618344.125116,5345529748.887388,6566784552.510748,6416254142.867794,7049029853.158962,6839174228.767172,6210068118.790021,6197487904.385642,5184055046.859044,4906034093.248725,6442874972.283962,5706830769.233532,6045463594.938926,7717128357.932944,6013946268.69296,4542565226.273446
2025-05-13 04:00:00+00:00,5516290000,Forecasting,16,3713760579.8034015,3979853495.9104514,6538871592.911502,6437020560.124802,6172000720.38483,6114698331.335631,5905704472.325151,7354155252.522991,4391064233.817649,5034552225.356997,7641153520.044508,6126370185.703719,5563143575.216163,4736433374.665969,8049977597.71654,5001784221.534916,5781661317.938101,4758868890.068678,5584480465.634873,4482145446.824747,6504620383.34584,6850046331.31639,5882467643.823557,4513665064.876381,6467421533.217371,5085737543.233422,6893013514.495852,5763390308.622862,6145681839.15936,4428400324.585941,4857341704.206512,5248724706.879261,4134451072.083979,5862550619.335359,5542561351.05949,4882875208.881525,5939438060.689039,5952314644.682574,3668753602.26187,5225956985.322216,6878873571.051808,4800492757.383801,6304034521.078511,5895085034.303905,5298778668.200901,5902490383.3637,6114196495.142741,4814538518.991796,5427988883.283137,5597659848.4214945,6860508158.720311,6298453773.170938,6394353277.757314,4824890690.978162,6327686841.42799,3305776308.5081835,6348166301.55601,4843950937.738898,6487694195.331459,4973182924.154063,2699159645.6809683,4440974540.755581,6494996602.912013,6209291763.606529,6051227880.303597,7078328688.726869,6290942072.480269,5002642621.16834,3921111884.502674,4743194979.559479,4552693808.827647,4675144105.534151,6337699828.06019,6037706060.867926,7784040749.0950575,5559603106.550342,4500537564.125459,5281264686.302086,5385536625.333636,5871334495.222987,7245765930.180634,5432998375.267594,5826659752.680904,5797402055.346758,3844305315.581775,5829864639.231604,5728490448.773031,6885204525.103781,5521368520.84861,6201156340.523526,5562328937.972235,6238608273.221406,5397205318.446362,5024151918.32571,5830437309.684088,6348492974.149481,6305090009.183376,7899898718.822155,5943616656.50856,4823499956.561567
2025-05-14 04:00:00+00:00,5233450000,Forecasting,17,6642584474.755926,5266686757.491649,5606962212.586625,6306657819.578646,5647686090.5106,4069118367.578059,3798702618.7799754,5687324899.585638,6348495483.228948,5316354804.380585,3743188593.6931314,5442717310.656826,4680339014.217509,6735199438.559021,2932492094.463936,5583200912.262947,6613842456.914269,4254566839.6438084,4472828945.808871,3793851318.737875,5236575568.776839,5162407461.017574,4629446312.067931,3393917698.7447076,5324959690.883899,5886063222.443778,3433201935.425917,3621559884.1521263,3562583464.1554737,4466829855.101573,5644117691.178501,3996722000.520535,3937373272.8412247,5259327538.937678,5835806330.054572,6043420744.8920355,4081122428.2213845,5783344536.841028,5473220452.418696,6598290658.015749,5324576364.519959,4828305516.929911,5665642909.482914,7792547674.81244,5132000454.511941,7080605909.46862,6215137978.524597,3721660766.606048,5117508571.221341,4778405049.711467,5561365042.656901,3309091945.515056,6048640594.931103,4995200749.912846,5964866130.286602,6648262441.311233,6422068974.212976,5172807581.25441,5479265603.10519,4257939932.407218,4873658075.478453,3718965103.51242,5184555309.040317,6963490960.567804,3735003581.7423863,3377496873.0782933,2668004695.4368687,4570257945.222676,4544581418.93767,6449269224.405592,4777077166.193416,5730404925.625777,4594002798.198211,6078105454.954603,4021541529.0179586,3790060570.631493,5692257076.449366,4848996625.236743,5195784519.741136,5453848302.640806,4849506317.035053,6431303415.3388815,5470288531.288918,6124522532.28326,5137930647.123765,5678955787.958187,5124781926.131568,6516884512.786298,5966321829.456532,5732790507.442952,4680852708.784614,6327061620.244817,5119963799.088312,4992825068.061305,5506000589.1063595,5383636250.396517,6232536171.650624,4959486258.301382,5716128372.679444,4865508163.783531
2025-05-15 04:00:00+00:00,4991290000,Forecasting,18,4961052804.995104,4439837588.660357,5093568848.146461,7699018932.247601,4479269315.368186,4732761897.978218,5963717339.014415,3787695540.959426,4157175463.969022,6343425806.225426,3273139558.9240546,4296778878.477713,4129113337.0138354,5500336960.786683,5725115784.467792,4857665121.068418,5192757424.435949,5924943850.881889,5731303127.754942,6294325407.430901,4892359230.256696,5434352267.454953,4071742977.7262573,4587367595.198206,5170782311.237464,5565020188.437821,4321083128.626929,5321739190.4975815,4839873109.842232,4275775502.12898,5407582076.079492,6584028921.650258,5133578704.719849,5778499808.586852,4461318449.508607,5861757343.503226,4107139855.3154635,6243518255.720253,5266874415.154867,4444533057.589409,4797113720.3883295,5134488912.929546,5444197929.114369,5042588985.992415,4237608812.158489,5043951455.737292,6932180348.683105,5158795915.208791,4600932765.205359,6703782143.148978,5248594234.696519,5146877727.550426,5350980329.91311,3992570274.586656,6402215246.151156,4257958958.388695,5402996426.642422,4160347075.6490874,4892656031.58117,5726619178.880371,4895033522.9229,4827155094.369391,4340263282.801206,5876169579.732784,4506240808.145204,5646960564.0373745,5115782320.8418455,5540580981.80435,4490020866.007195,5742524682.56697,3276034257.8594627,3818284047.1033254,5517593755.474246,4273737732.7119136,4529738543.037468,4803550286.905853,5168779393.816323,4889811251.507056,5077924611.717066,4228193679.181037,4990169033.311451,5519882965.603543,3105419242.670387,4890993622.540551,7019105008.605539,4439240550.114156,4237012317.7024183,5545825075.885474,5062781729.852041,5084266071.474524,5385164843.224364,4541013207.651455,4040363328.1959023,5067675080.067144,4151712418.775658,4072618269.399608,3588737681.4529138,5659383216.445113,5887319684.662536,5462022135.741519
2025-05-16 04:00:00+00:00,4850850000,Forecasting,19,4487862069.604928,5719938719.591617,5697701261.747284,5466227837.29986,5322648127.951658,5578890999.713714,3704750654.4435873,5375248511.6807,6485731177.900073,5489033217.448343,5664480421.226817,5171670123.673174,3498016631.2026005,5387942811.808166,4361255163.152017,5443198685.435267,5899753839.474058,5016367724.017566,5398233986.432618,5614234448.135824,5291618344.074492,5690178633.916891,5725260526.655777,4157884291.911508,5660824579.095724,6392330236.001182,4365568678.179229,5090397293.388023,4779162768.770829,4642398258.298665,4945477654.9129925,3614586696.5629315,5229722118.641074,4371912995.936425,5068521712.719705,4723356748.4202175,4320262347.786545,4708151388.128309,3430062073.956045,4755737091.095924,5989702372.637762,5777245150.303738,5743962688.165755,5812956349.385285,4688753772.403231,5983765318.75219,4882039911.096824,4151740279.360864,6489055818.55408,5251331876.759135,5111660596.456252,5854460676.672919,4746183509.437398,4859368168.801952,5717511889.611984,4142492979.2767463,3863309693.798798,3799166223.3098044,4289592497.2699933,6465463139.891397,5553340905.779825,3991244610.456418,4052072016.0807037,4333984485.396517,4738399974.8408375,5442450527.941547,4519240875.935704,4113489310.722447,6983257127.616834,3992234204.598642,5762055281.38572,5905098392.613615,4316610377.527486,4408414037.800182,6176309358.711336,5151313685.550378,5633807406.241863,4009771603.309984,4540517879.263402,5636672752.529672,4790783044.762838,5414010797.241696,4103877936.850826,6460544458.692817,3126253724.592639,5587222091.991093,5234396873.616592,5068154087.5904,5892560517.246197,6576872708.75657,4859929001.446546,6279860549.594634,5954117028.095338,5837861098.7413435,6546853674.651475,4879601373.735317,4552035510.123196,4830496062.575869,4695478305.926599,4867074438.781536
2025-05-19 04:00:00+00:00,4144010000,Forecasting,22,3229449231.2161603,3523687703.3809857,5195766722.270034,4324534971.363697,4713010857.535541,4752866249.175611,4509930559.442762,2791382737.4583907,3825095454.621591,3361695230.279365,3502390812.0387607,5036380714.972738,4603215981.650412,2672725857.1619835,3577880325.075469,2498650268.009504,6220381713.550455,3005597561.561085,4722256789.907294,5084703979.007923,5931266418.277745,3464560876.160346,3973181893.257683,3993378139.918609,3750836626.9906545,4402080973.092403,3745498219.391594,5430063230.171797,4444871362.027647,3477724882.9038963,4819518546.961425,5159667033.531378,3751234566.8296795,2900114470.0401897,3718110661.1473885,3110267107.8519216,4380887590.130893,5685790195.553256,4428876825.948673,4267966823.303493,3132854961.768185,4806945269.441675,4131009972.4645705,3672357174.628203,2619397821.2585044,5425888108.207471,3631350493.685842,4701460615.213978,4300388133.676988,3723506133.741655,3739356116.2735586,3531438982.9952316,5714555844.137155,3739675173.5461597,4253129111.371247,4185821040.1719527,3837597258.5539274,1917078512.1364362,4969360340.34268,4398691973.691636,4003214657.0563836,3491762155.3864207,4206521228.2441683,4378946446.108279,3342666819.154235,3043184022.409197,4382575038.017379,3519182829.3815794,5421243058.292484,5447705996.8606415,5005913814.924028,4774874581.516352,4580786358.544416,4592843008.054306,4397671597.133142,3528906314.543342,4272333368.2897806,5242178227.5894,2866201035.061198,4497956080.262367,2956557205.327748,3920639949.491672,5739253004.181489,4342774304.624753,2968439706.0250797,4593286388.638692,2585342949.745195,2814850202.3242073,2382977566.7336907,4630719220.508361,4576610867.570397,5275386011.231432,4651124223.180118,4062634323.7022924,4840567224.086801,4415574049.010318,4844476481.058372,3980709282.828272,4455715569.595142,3759054086.7735996
2025-05-20 04:00:00+00:00,4416850000,Forecasting,23,2996877300.4730644,4121058758.306863,5054868749.054861,4716847882.209052,5237614851.416151,4262634616.1653485,5117948404.684387,5543057934.588248,6015445050.972751,6847515720.0053215,4240060660.5067434,3981129969.3876786,5073627115.822124,4377576909.259304,3959604706.0351977,4132508205.3888407,5092341223.179977,5354597263.142155,4844767763.244505,5280781154.956685,2896073532.424629,4586325135.989626,4080704508.9372535,3943725106.72415,5994924274.407038,6254969766.529932,5224439430.4521265,3080476862.0846133,2003909771.4149592,3773986058.7907033,3921406553.0354033,5638366652.799294,4089448394.5235963,5208508077.409021,5191907477.727451,5011084732.852627,4869304952.385563,3987912684.768356,4072685901.679592,3616043832.743661,4326456661.558324,4321326276.097564,5451795847.327895,5271424056.676008,4825347945.111,5491438108.893083,5106699082.306615,5131365168.372306,4624167754.884109,3797478303.296863,6392664085.117532,3395233539.0754633,4443265354.947198,4098865051.832136,4132919145.1183486,5817937215.681734,3601939989.8855557,6161149388.848716,6462517167.338365,5708371557.64489,5204961108.556866,6401921118.155334,4339334880.901832,5118518862.363921,4185349387.71444,4500847176.680455,4355931249.45862,3960830328.0125732,5215891639.50833,4692402332.496096,5322703454.282309,4971669495.900043,4208890117.39254,5160590246.063129,4098978696.036037,3592320661.3790026,4410733604.276474,5596015429.934402,4466616519.98675,4701585511.550919,5067878753.806544,5273306088.926415,3978774168.86353,4081312069.306611,5235972612.928328,5208806307.174855,2307032205.606627,3949910771.5870733,4406521264.257859,4742631120.609431,5070837215.556876,4303541666.968727,3736433369.577527,4417600473.720275,4977900026.886121,5456169477.19078,6020522406.503239,6283748332.711582,4083443997.0647793,3688105549.0574813
2025-05-21 04:00:00+00:00,5254250000,Forecasting,24,6211826221.164412,3215816320.623881,5314122637.869773,4912640085.944605,6615764895.514952,5223612225.782764,4533150550.52025,4782362894.451741,6052523478.478717,5595115641.943791,4439953395.729309,7619723843.886903,5940348612.063122,4404979058.147323,4299012969.743181,7204695049.15762,5357168545.817239,3719145328.0054812,8544650507.437667,7577651172.40032,6166386286.940559,5441348950.217052,5348960124.079175,6121092977.505692,4432342472.134577,5899102735.148389,5111020545.244943,4639048784.839582,5486180153.740449,6582144413.899819,4667433533.984833,6294804498.996089,4647981381.609699,6669688579.348926,5562581075.483815,4178431142.2477717,4371538224.469692,5561369782.385245,8273963518.00277,4845662998.652426,5454833885.741651,3636529674.7301507,5980928025.947614,6340105433.779163,2148121920.6570997,5284132915.000387,4038935230.0510707,7167146461.301677,5731512042.37997,5221542734.85373,4405715118.838935,5097478870.524311,4814871401.682844,5656666950.889181,4874432609.37585,6465974702.892276,7176751744.513073,5916457273.90217,5451848932.243955,7154421493.543443,4111379506.6896544,5771958448.274351,3349403170.9389386,4204089536.9460416,3792995129.233038,3494920961.30433,5208617505.16075,5071086773.880141,4923784222.253361,4504241225.615748,3529713452.3180075,4868332585.709698,3942154331.812307,4553197349.190777,3942725676.87412,5073376231.633844,4968831299.743592,3962977785.627487,6428023549.036403,4826327973.215396,4581630442.429416,5636584297.578392,6699219043.302016,5405347969.95663,4593287430.168912,4852309195.520955,5034232433.057063,4992612668.411979,2998464671.217864,5928447875.351308,5705699881.317102,5295418830.2351885,5072562400.48631,6427505975.392027,3830504927.345095,4468423169.90025,4400075302.963279,4280279506.0647745,3125989431.132466,5743497968.099996
